Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,rolexdatejust,luxury watch,,,,rolex datejust watches,40,22,1.48,1.00,12200000,"Informational, Transactional","Video, Adwords Bottom, Video Carousel, Popular Products, Image Pack, Image, People Also Ask, Related Searches, Things To Know, Discussions And Forums, Site Links","0.00,0.00,0.01,0.01,0.03,0.00,0.16,0.03,0.02,0.24,0.02,0.20",20,,
us,31mm rolex women,luxury watch,,,,rolex datejust watches,70,17,1.44,0.99,193,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.14,0.78,0.28,0.78,0.35,0.78,0.14,1.00,0.50,0.50,0.35,0.35",20,,
us,42mm rolex datejust,luxury watch,,,,rolex datejust watches,90,27,0.27,1.00,203,"Informational, Transactional","Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.42,0.42,0.19,0.26,0.34,0.34,0.34,0.34,0.26,0.26,0.26,0.26",20,,
us,gold datejust men,luxury watch,,,,rolex datejust watches,40,16,0.00,0.75,5330000,"Informational, Commercial","Image Pack, Site Links, Video, Image, Video Carousel, Popular Products, Related Searches","0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.00,0.11,0.11",20,,
us,gold men's rolex datejust,luxury watch,,,,rolex datejust watches,40,26,0.63,1.00,190,Transactional,"Site Links, Video, Adwords Bottom, Video Carousel, Short Videos, Adwords Top, People Also Ask, Popular Products, Related Searches","0.15,0.34,0.19,0.07,0.19,0.19,0.07,0.03,1.00,0.00,0.00,0.00",20,,
us,men's gold rolex datejust,luxury watch,,,,rolex datejust watches,90,18,0.74,1.00,186,Transactional,"Image Pack, Site Links, Reviews, Video, Related Searches","0.26,0.26,1.00,0.19,0.19,0.15,0.15,0.03,1.00,0.15,0.00,0.15",20,,
us,oyster perpetual datejust stainless steel,luxury watch,,,,rolex datejust watches,70,20,0.00,1.00,200,"Informational, Commercial","Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video","0.04,0.04,0.04,0.04,1.00,0.04,0.04,0.04,0.04,0.04,0.04,0.04",20,,
us,rolex datejust mens stainless steel,luxury watch,,,,rolex datejust watches,40,18,0.92,0.69,192,Transactional,"Related Searches, Site Links, Video","1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,rolex datejust two tone gold,luxury watch,,,,rolex datejust watches,30,18,1.24,1.00,184,Informational,"Related Searches, Discussions And Forums, Image Pack, Site Links, Video, Image, Popular Products","0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00",20,,
us,rolex for sale 41mm,luxury watch,,,,rolex datejust watches,40,15,0.63,1.00,204,Transactional,"Site Links, Video, People Also Ask, Local Pack","0.36,0.36,0.27,0.36,0.36,0.36,0.36,0.36,0.36,0.27,0.27,0.18",20,,
us,rolex mens stainless steel datejust,luxury watch,,,,rolex datejust watches,40,29,0.92,0.69,195,Transactional,"Image Pack, Site Links, Video, People Also Ask, Related Searches","1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,rolex oyster datejust 41,luxury watch,,,,rolex datejust watches,70,27,2.66,1.00,205,Transactional,"Knowledge Panel, Image Pack, Site Links, Reviews, Video, Image, People Also Ask, Related Searches","0.50,0.35,0.35,0.50,0.50,0.50,1.00,0.50,0.28,0.28,0.35,0.50",20,,
us,value of rolex oyster perpetual datejust,luxury watch,,,,rolex datejust watches,50,25,1.53,1.00,157,"Informational, Commercial","Site Links, Video, Image, People Also Ask, Popular Products, Related Searches, Discussions And Forums, AI Overview","0.21,0.28,0.50,0.35,0.50,0.50,0.07,0.14,0.50,0.35,0.35,1.00",20,,
us,all gold datejust rolex,luxury watch,,,,rolex datejust watches,50,27,0.76,1.00,221,"Informational, Transactional","Image Pack, Site Links, Reviews, Video, Video Carousel, Popular Products, Related Searches","1.00,0.04,0.00,0.00,0.09,0.09,0.04,0.14,0.42,0.14,0.00,0.33",20,,
us,datejust rolex mens,luxury watch,,,,rolex datejust watches,40,24,1.93,1.00,196,Transactional,"Site Links, Video, People Also Ask, Related Searches, AI Overview, Image Pack","0.35,0.28,1.00,0.35,0.21,0.21,0.28,0.14,0.28,0.07,0.00,0.07",20,,
us,datejust stainless,luxury watch,,,,rolex datejust watches,90,25,0.49,1.00,225,"Informational, Commercial","Site Links, Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.53,0.53,0.34,0.34,0.42,0.53,0.15,0.15,0.15,0.11,0.26,0.26",20,,
us,mens rolex datejust for sale,luxury watch,,,,rolex datejust watches,40,18,0.27,1.00,166,Transactional,"Local Pack, Site Links, Video, Related Searches","0.18,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03",20,,
us,new rolex datejust 41,luxury watch,,,,rolex datejust watches,40,23,1.00,1.00,192,Transactional,"Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video","0.21,0.14,0.14,0.35,0.35,0.21,0.35,0.64,0.50,0.50,0.50,1.00",20,,
us,rolex datejust 41 oyster bracelet,luxury watch,,,,rolex datejust watches,90,27,0.00,0.97,3840000,Transactional,"Video, Image, People Also Ask, Popular Products, Related Searches, Discussions And Forums, Image Pack, Site Links","0.04,0.04,0.04,0.22,0.22,1.00,0.14,0.10,0.14,0.10,0.08,0.10",20,,
us,rolex datejust oyster perpetual blue face,luxury watch,,,,rolex datejust watches,90,27,0.91,1.00,172,"Informational, Transactional","Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.42,0.52,0.33,0.42,0.42,0.52,0.52,0.52,0.52,0.33,0.52,0.52",20,,
us,rolex datejust perpetual oyster price,luxury watch,,,,rolex datejust watches,70,29,2.26,1.00,178,Transactional,"Site Links, Video, Image, People Also Ask, Related Searches, Image Pack","0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,rolex datejust stainless steel price,luxury watch,,,,rolex datejust watches,30,22,0.58,0.94,8910000,Transactional,"Image Pack, Site Links, Video, Image, People Also Ask, Popular Products, Related Searches, Discussions And Forums","0.22,0.33,0.22,1.00,0.55,0.22,0.22,0.22,0.22,0.22,0.22,0.22",20,,
us,rolex datejust used for sale,luxury watch,,,,rolex datejust watches,50,19,0.30,1.00,137,Transactional,"Local Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.36,0.45,0.63,0.63,0.36,0.63,0.63,0.63,0.63,0.45,0.63,0.81",20,,
us,rolex oyster perpetual datejust 18k gold,luxury watch,,,,rolex datejust watches,30,21,2.07,1.00,194,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Popular Products","0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",20,,
us,rolex stainless steel datejust watch,luxury watch,,,,rolex datejust watches,40,16,0.00,0.55,7650000,Transactional,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,stainless datejust rolex watch,luxury watch,,,,rolex datejust watches,90,25,1.42,1.00,201,Transactional,"Site Links, Video, People Also Ask, Related Searches","0.52,0.41,0.41,0.52,0.52,0.52,0.41,0.64,0.52,0.41,0.41,0.52",20,,
us,stainless steel rolex oyster perpetual datejust,luxury watch,,,,rolex datejust watches,30,25,1.29,0.99,6600000,"Informational, Transactional","Popular Products, Related Searches, Discussions And Forums, Image Pack, Site Links, Video, Image, People Also Ask","0.33,0.55,1.00,0.55,0.77,0.33,0.33,0.00,0.22,0.00,0.11,0.22",20,,
us,steel rolex datejust,luxury watch,,,,rolex datejust watches,30,15,1.72,1.00,201,Transactional,"People Also Ask, Related Searches, Site Links, Video, Image, Adwords Bottom, Video Carousel","0.11,0.07,0.15,0.07,0.07,0.03,0.07,0.15,0.34,0.07,0.03,0.03",20,,
us,watches rolex oyster perpetual datejust,luxury watch,,,,rolex datejust watches,50,27,1.56,0.28,164,Transactional,"Site Links, Video, Video Carousel","0.00,0.00,0.00,0.04,0.00,0.07,0.00,0.01,0.01,0.00,0.00,0.00",20,,
us,cheapest rolex datejust,luxury watch,,,,rolex datejust watches,50,27,0.40,1.00,148,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.71,0.71,0.71,0.57,0.57,0.71,0.57,1.00,0.71,0.57,0.57,0.71",20,,
us,rolex datejust 31 women's,luxury watch,,,,rolex datejust watches,90,23,1.20,1.00,198,"Informational, Transactional","Related Searches, Discussions And Forums, Knowledge Panel, Image Pack, Site Links, Video, Image, People Also Ask","0.41,0.52,0.64,0.41,0.41,0.41,0.64,0.82,0.82,0.00,0.82,1.00",20,,
us,rolex datejust 36mm women's,luxury watch,,,,rolex datejust watches,30,18,0.67,1.00,2080000,Transactional,"Site Links, Video, Image, Related Searches, Discussions And Forums","0.57,0.00,0.28,0.42,0.14,0.28,1.00,0.71,0.71,0.71,0.28,1.00",20,,
us,rolex datejust 41 2019 price,luxury watch,,,,rolex datejust watches,40,23,0.00,0.57,173,Transactional,"People Also Ask, Popular Products, Related Searches, Site Links, Video","0.14,0.50,0.14,0.14,0.14,0.00,0.00,0.14,0.14,0.14,0.14,0.14",20,,
us,rolex datejust 41mm oyster perpetual,luxury watch,,,,rolex datejust watches,70,19,0.78,1.00,190,"Informational, Transactional","Knowledge Panel, Site Links, Video, Related Searches","0.64,0.64,0.35,0.64,0.35,1.00,0.78,0.35,0.64,0.50,1.00,0.50",20,,
us,rolex datejust watches for sale,luxury watch,,,,rolex datejust watches,90,21,0.00,1.00,169,Transactional,"Local Pack, Site Links, Video, Popular Products, Related Searches","0.03,0.03,0.18,1.00,0.05,0.08,0.06,0.05,0.05,0.06,0.03,0.03",20,,
us,rolex datjust 41mm,luxury watch,,,,rolex datejust watches,90,16,0.70,1.00,202,Transactional,"Site Links, Video, Image, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",20,,
us,rolex mens datejust 36mm,luxury watch,,,,rolex datejust watches,70,15,0.57,1.00,198,Transactional,"Video Carousel, Related Searches, Site Links, Video, Image","0.19,0.23,0.52,0.66,0.42,0.19,0.66,0.23,0.80,0.00,0.04,0.09",20,,
us,rolex two tone oyster,luxury watch,,,,rolex datejust watches,40,27,1.38,1.00,190,Transactional,"Video, People Also Ask, Related Searches, Discussions And Forums, Image Pack, Site Links, Reviews","1.00,0.33,0.33,0.33,0.22,0.44,1.00,0.44,0.33,1.00,0.22,0.44",20,,
us,stainless steel rolex datejust 41,luxury watch,,,,rolex datejust watches,90,23,0.73,0.89,5170000,Transactional,"Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Site Links","0.04,0.04,0.22,0.22,0.22,1.00,0.43,0.08,0.08,0.06,0.04,0.04",20,,
us,value of a rolex oyster perpetual datejust,luxury watch,,,,rolex datejust watches,30,22,1.53,1.00,138,"Informational, Commercial","Video Carousel, People Also Ask, Related Searches, Discussions And Forums, AI Overview, Site Links, Video, Image","0.00,0.00,0.00,0.00,1.00,0.07,0.00,0.07,0.14,0.07,0.07,0.07",20,,
us,datejust ii rolex 41mm,luxury watch,,,,rolex datejust watches,90,20,0.81,0.98,185,Informational,"Site Links, Video, Adwords Bottom, Video Carousel, Related Searches, Discussions And Forums","0.64,0.78,0.50,0.64,0.50,1.00,0.78,1.00,0.78,0.50,0.64,0.50",20,,
us,datejust rolex 41mm,luxury watch,,,,rolex datejust watches,90,20,0.70,1.00,208,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, Related Searches","0.02,0.02,0.04,0.03,0.03,0.02,0.04,0.36,0.03,0.02,0.02,0.03",20,,
us,gold men's rolex oyster perpetual datejust,luxury watch,,,,rolex datejust watches,40,20,0.60,1.00,171,Transactional,"Video, Image, People Also Ask, Related Searches, Image Pack, Site Links","1.00,0.18,0.27,0.18,0.18,0.63,0.63,0.18,0.63,0.00,0.45,0.18",20,,
us,hombres rolex datejust,luxury watch,,,,rolex datejust watches,70,27,0.00,0.79,191,"Informational, Transactional","Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","1.00,0.18,1.00,1.00,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18",20,,
us,mens datejust rolex for sale,luxury watch,,,,rolex datejust watches,40,17,0.27,1.00,136,Transactional,"Local Pack, Site Links, Video, Related Searches","1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,real rolex oyster perpetual datejust,luxury watch,,,,rolex datejust watches,30,20,2.00,0.90,172,"Informational, Commercial","Image Pack, Site Links, Reviews, Video, Image, Video Carousel, Discussions And Forums, AI Overview, People Also Ask, Popular Products, Related Searches","0.41,0.11,0.11,0.11,0.11,0.17,0.11,0.17,0.11,0.11,0.11,0.64",20,,
us,rolex 31 mm datejust,luxury watch,,,,rolex datejust watches,70,28,1.13,1.00,206,Transactional,"Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel","0.35,0.14,0.50,0.35,0.50,0.21,0.50,1.00,0.78,0.35,0.78,0.78",20,,
us,rolex 41mm datejust ii,luxury watch,,,,rolex datejust watches,40,15,2.04,1.00,172,Informational,"Related Searches, Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask","1.00,0.80,1.00,1.00,0.80,0.60,0.80,0.80,1.00,0.80,0.80,0.80",20,,
us,rolex datejust 18k yellow gold,luxury watch,,,,rolex datejust watches,50,17,0.57,0.89,197,"Informational, Transactional","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.18,0.18,0.18,1.00,1.00,1.00,0.27,0.18,0.27,0.36,0.27,0.18",20,,
us,rolex datejust 31 women,luxury watch,,,,rolex datejust watches,40,15,1.16,1.00,200,Informational,"Image Pack, Site Links, Video, Image, People Also Ask","0.28,0.14,0.28,0.35,0.35,0.28,0.35,0.35,0.35,0.35,0.50,0.64",20,,
us,rolex datejust 41 new,luxury watch,,,,rolex datejust watches,50,23,1.00,1.00,206,Transactional,"Popular Products, Related Searches, Site Links, Video, Image, Video Carousel, People Also Ask","0.18,0.27,0.36,0.36,0.18,0.63,0.81,0.63,0.27,0.09,0.09,0.45",20,,
us,rolex datejust collection,luxury watch,,,,rolex datejust watches,50,29,1.61,0.81,9590000,Transactional,"Adwords Bottom, Related Searches, Discussions And Forums, Site Links, Video, Image","0.18,0.18,1.00,1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,rolex datejust silver and gold,luxury watch,,,,rolex datejust watches,30,18,1.33,1.00,172,"Informational, Transactional","Video, Video Carousel, Popular Products, Related Searches, Image Pack, Site Links","0.42,0.71,0.28,0.28,0.14,0.14,0.14,0.28,0.00,0.42,0.42,0.42",20,,
us,rolex oyster perpetual datejust gold with diamonds,luxury watch,,,,rolex datejust watches,70,23,1.87,0.99,167,"Informational, Transactional","Site Links, Video, Image, Adwords Bottom, People Also Ask, Related Searches, Image Pack","0.42,0.42,0.33,0.33,0.33,0.52,0.52,0.33,0.33,0.33,0.33,0.23",20,,
us,buy rolex date just,luxury watch,,,,rolex datejust watches,30,27,1.29,1.00,210,Transactional,"Local Pack, Site Links, Video, Related Searches","0.44,0.22,0.33,0.22,0.33,0.33,0.22,0.33,0.55,0.00,0.22,0.77",20,,
us,datejust ladies 31mm,luxury watch,,,,rolex datejust watches,50,22,1.26,1.00,190,Informational,"Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links, Video","0.09,0.09,0.04,0.14,0.19,0.23,0.80,0.14,0.33,0.33,0.33,0.52",20,,
us,datejust stainless steel,luxury watch,,,,rolex datejust watches,40,15,0.49,1.00,8340000,"Informational, Commercial","Discussions And Forums, Image Pack, Site Links, Video, Image, People Also Ask, Popular Products, Related Searches","0.57,0.57,0.71,0.71,0.42,0.71,0.71,0.71,0.28,0.00,0.71,0.71",20,,
us,rolex 18k gold datejust,luxury watch,,,,rolex datejust watches,70,23,1.13,1.00,198,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.14,0.14,0.14,0.78,0.78,0.14,0.14,1.00,1.00,0.50,0.35,0.50",20,,
us,rolex 36mm datejust gold,luxury watch,,,,rolex datejust watches,90,15,0.58,1.00,199,Transactional,"Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","1.00,0.45,0.81,1.00,1.00,1.00,1.00,1.00,0.81,0.45,0.81,0.63",20,,
us,rolex date just ii,luxury watch,,,,rolex datejust watches,30,29,0.65,1.00,5840000,Informational,"Discussions And Forums, Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.15,0.15,0.26,0.19,0.03,0.03,0.03,0.00,0.03,0.00,0.00,0.00",20,,
us,rolex datejust 31 mm,luxury watch,,,,rolex datejust watches,90,24,0.94,1.00,204,Transactional,"Image Pack, Site Links, Video, Popular Products, Related Searches","0.52,0.52,0.52,0.52,1.00,0.33,0.52,0.52,0.42,0.42,0.42,0.66",20,,
us,rolex datejust 36mm silver dial,luxury watch,,,,rolex datejust watches,90,19,0.37,1.00,168,"Informational, Transactional","Video, Image, Video Carousel, Related Searches, Image Pack, Site Links","0.52,0.41,0.41,0.52,0.41,0.41,0.29,0.41,0.41,0.29,0.52,0.41",20,,
us,rolex datejust 41 msrp,luxury watch,,,,rolex datejust watches,30,22,1.85,0.84,171,Informational,"Video, Image, People Also Ask, Related Searches, AI Overview, Site Links","0.60,1.00,0.60,0.40,0.40,0.40,0.40,0.40,0.40,0.80,0.40,0.60",20,,
us,rolex datejust gold 36mm,luxury watch,,,,rolex datejust watches,30,18,0.58,1.00,3280000,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, Image, People Also Ask, Popular Products","0.07,0.14,0.07,0.21,0.14,0.28,0.35,0.21,0.07,0.07,0.14,0.07",20,,
us,rolex datejust gold black dial,luxury watch,,,,rolex datejust watches,70,18,1.21,1.00,195,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel","0.26,0.26,0.26,0.42,0.26,0.65,0.34,0.19,0.26,0.15,0.07,0.07",20,,
us,rolex datejust silver dial 36mm,luxury watch,,,,rolex datejust watches,70,27,0.37,1.00,191,Transactional,"Discussions And Forums, Image, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.42,0.33,0.33,0.42,0.33,0.33,0.23,0.33,0.33,0.23,0.33,0.33",20,,
us,rolex oyster perpetual datejust 31,luxury watch,,,,rolex datejust watches,70,24,0.92,1.00,193,Transactional,"Adwords Bottom, Popular Products, Site Links, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, Image","0.18,0.18,0.05,0.18,0.23,0.06,0.06,0.11,0.11,0.08,0.08,0.11",20,,
us,rolex oyster perpetual datejust white dial,luxury watch,,,,rolex datejust watches,90,18,0.00,1.00,6620000,"Informational, Transactional","Image, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links, Video","0.33,0.33,0.33,0.23,0.19,0.23,0.23,0.23,0.23,0.09,0.09,0.09",20,,
us,rolex steel datejust,luxury watch,,,,rolex datejust watches,30,26,1.86,1.00,200,Transactional,"Site Links, Reviews, Video, Image, People Also Ask, Related Searches, Image Pack","0.15,0.11,0.19,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07",20,,
us,rolex women's datejust 31,luxury watch,,,,rolex datejust watches,90,17,1.16,1.00,190,"Informational, Transactional","People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links, Video","0.17,0.23,0.17,0.10,0.17,0.17,0.00,0.35,0.35,0.28,0.35,0.43",20,,
us,rollex datejust,luxury watch,,,,rolex datejust watches,30,22,1.88,1.00,11400,"Informational, Transactional","Video, Image, Adwords Bottom, People Also Ask, Related Searches, Things To Know, Image Pack, Site Links","0.00,0.00,0.01,0.00,0.01,0.13,0.00,0.00,0.00,0.00,0.01,0.01",20,,
us,stainless steel datejust rolex,luxury watch,,,,rolex datejust watches,50,25,0.66,1.00,7560000,Transactional,"Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links","0.23,0.33,0.19,0.42,0.23,0.19,0.09,0.09,0.23,0.04,0.14,0.04",20,,
us,31 rolex datejust,luxury watch,,,,rolex datejust watches,70,26,1.26,1.00,199,Transactional,"Site Links, Video, People Also Ask, Popular Products, Related Searches","0.03,0.00,0.00,0.31,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.02",20,,
us,36 mm datejust rolex,luxury watch,,,,rolex datejust watches,50,23,0.53,1.00,196,Transactional,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.21,0.14,0.14,0.35,0.50,0.78,0.78,1.00,1.00,0.78,1.00,0.78",20,,
us,black rolex oyster perpetual datejust,luxury watch,,,,rolex datejust watches,50,20,1.57,1.00,185,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links","1.00,0.00,0.28,0.21,0.78,1.00,0.50,0.00,0.35,0.28,0.07,0.14",20,,
us,diamond rolex datejust,luxury watch,,,,rolex datejust watches,90,22,1.29,1.00,182,Transactional,"Site Links, Video, Popular Products, Related Searches, Image Pack","0.08,0.08,0.01,0.11,1.00,0.01,0.03,0.06,0.08,0.05,0.06,0.15",20,,
us,how much is a rolex oyster perpetual datejust worth,luxury watch,,,,rolex datejust watches,40,23,2.40,0.97,171,Informational,"Discussions And Forums, Site Links, Video, Image, People Also Ask, Related Searches","0.11,0.11,0.17,0.11,0.11,0.11,0.64,0.11,0.41,0.23,0.11,0.64",20,,
us,rolex 126334 for sale,luxury watch,,,,rolex datejust watches,50,19,0.37,1.00,93,Transactional,"People Also Ask, Related Searches, Local Pack, Site Links, Reviews, Video","0.36,0.27,0.36,1.00,1.00,0.36,0.36,0.27,0.36,0.36,0.27,0.27",20,,
us,rolex 40mm datejust,luxury watch,,,,rolex datejust watches,70,28,0.42,1.00,191,Transactional,"Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.41,0.41,0.41,0.41,0.29,0.41,0.29,0.29,0.52,1.00,0.41,0.41",20,,
us,rolex datejust 18k gold price,luxury watch,,,,rolex datejust watches,40,15,0.36,0.99,180,Transactional,"Image, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video","0.18,0.63,0.45,0.45,0.63,0.45,0.27,0.18,0.27,0.18,0.18,0.18",20,,
us,rolex datejust 31 watch,luxury watch,,,,rolex datejust watches,50,23,1.29,0.61,201,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.18,0.18,0.18,1.00,1.00,1.00,0.18,0.18,0.63,0.63,0.45,1.00",20,,
us,rolex datejust 41 oyster perpetual,luxury watch,,,,rolex datejust watches,30,29,1.77,0.99,203,"Informational, Transactional","Site Links, Video, Image, Shopping Ads, Video Carousel, People Also Ask, Related Searches, Knowledge Panel","0.14,0.07,0.50,0.07,0.14,0.00,0.78,0.00,0.00,0.21,0.64,0.14",20,,
us,rolex datejust precio,luxury watch,,,,rolex datejust watches,30,24,2.02,1.00,170,"Informational, Transactional","AI Overview, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.40,0.80,0.40,0.60,0.60,0.60,0.40,0.40,0.40,0.40,1.00,0.60",20,,
us,rolex watch for woman,luxury watch,,,,women rolex watches,70,28,1.56,1.00,183,Transactional,"Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links, Video, Adwords Top","0.02,0.07,0.00,0.00,0.01,0.00,0.00,0.02,0.01,0.00,0.00,0.01",20,,
us,watches rolex presidential,luxury watch,,,,women rolex watches,30,16,1.57,1.00,8420000,"Informational, Commercial","Site Links, Video, Video Carousel, Popular Products, AI Overview, Local Pack, Image, People Also Ask, Related Searches","0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,rolex women watxh,luxury watch,,,,women rolex watches,70,28,0.00,0.00,195,Transactional,"Related Searches, Image Pack, Site Links, Video, Image, People Also Ask","0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00",20,,
us,rolex wonen,luxury watch,,,,women rolex watches,70,26,1.53,1.00,92800000,Transactional,"People Also Ask, Related Searches, Things To Know, Image Pack, Site Links, Video, Image","0.06,0.06,0.04,0.06,0.02,0.00,0.02,0.08,0.00,0.00,0.02,0.02",20,,
us,rolex lady watches,luxury watch,,,,women rolex watches,70,24,1.93,1.00,175,Transactional,"Image Pack, Site Links, Video, Image, Adwords Bottom, People Also Ask, Related Searches","0.04,0.03,0.04,0.04,0.00,0.02,0.00,0.02,0.01,0.00,0.02,0.01",20,,
us,womens diamond rolex watch,luxury watch,,,,women rolex watches,50,27,1.85,1.00,193,Transactional,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.12,0.15,0.03,0.12,1.00,0.12,0.06,0.21,0.03,0.06,0.09,0.09",20,,
us,womens gold rolex oyster perpetual datejust,luxury watch,,,,women rolex watches,50,18,1.03,1.00,182,Transactional,"Related Searches, Image Pack, Site Links, Video, Video Carousel","1.00,1.00,0.18,0.18,0.63,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,ladies rolex gold and silver,luxury watch,,,,women rolex watches,50,22,1.85,1.00,189,"Informational, Transactional","Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews","0.04,0.09,0.14,0.09,0.00,0.14,0.04,0.23,0.66,1.00,0.33,0.14",20,,
us,ladies rolex quartz watch,luxury watch,,,,women rolex watches,40,22,1.36,0.95,5600000,"Informational, Commercial","Related Searches, Image Pack, Site Links, Video, Image, People Also Ask, Popular Products","0.63,0.63,0.63,0.45,0.45,0.45,0.18,0.18,0.18,0.00,1.00,0.18",20,,
us,rolex ladies dress watch,luxury watch,,,,women rolex watches,50,23,0.53,0.74,201,Transactional,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.11,0.11,0.11,0.64,0.11,0.64,0.64,0.11,0.11,0.64,0.41,0.64",20,,
us,small rolex watch women,luxury watch,,,,women rolex watches,30,25,1.67,1.00,180,Transactional,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack","1.00,0.22,0.33,0.55,0.33,0.11,0.11,0.00,0.11,0.00,0.00,0.00",20,,
us,women's how much is a rolex watch,luxury watch,,,,women rolex watches,30,27,1.57,0.73,15900000,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Image","0.00,0.11,0.41,0.52,0.41,0.11,0.17,0.11,0.00,0.11,0.05,0.00",20,,
us,female watches rolex,luxury watch,,,,women rolex watches,50,15,1.93,1.00,182,"Informational, Transactional","Site Links, Video, Adwords Bottom, People Also Ask, Related Searches, AI Overview, Image Pack","0.29,0.29,0.02,0.18,0.10,0.35,0.02,0.02,0.02,0.02,0.00,0.00",20,,
us,ladies oyster perpetual rolex watch,luxury watch,,,,women rolex watches,30,24,0.61,1.00,6020000,Transactional,"Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask","0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00",20,,
